JobId,User,Queue,SubmitTime,BeginTime,FinishedTime,SlotNum,RunTime,SummaryTime,Status,ExecutionCmd
317610,big,bioblade,2018/08/09/17:47,2018/08/09/17:51,2018/08/09/19:20,24,5359,128616,Done,python
317606,big,bioblade,2018/08/09/17:41,2018/08/09/17:41,2018/08/09/20:09,24,8881,213144,Done,python
317613,big,bioblade,2018/08/09/17:49,2018/08/09/19:20,2018/08/09/20:47,24,5205,124920,Done,python
317627,big,bioblade,2018/08/09/21:08,2018/08/09/21:08,2018/08/09/21:09,24,17,408,Exit,python
317611,big,bioblade,2018/08/09/17:48,--------------,2018/08/09/21:11,24,0,0,Exit,python
317612,big,bioblade,2018/08/09/17:49,2018/08/09/20:09,2018/08/09/21:32,24,4973,119352,Done,python
317628,big,bioblade,2018/08/09/21:09,2018/08/09/21:09,2018/08/09/22:34,24,5093,122232,Done,python
317614,big,bioblade,2018/08/09/17:51,2018/08/09/21:32,2018/08/09/23:01,24,5351,128424,Done,python
317629,big,bioblade,2018/08/09/21:11,2018/08/09/22:34,2018/08/09/23:43,24,4143,99432,Done,python
317616,big,bioblade,2018/08/09/17:55,2018/08/09/17:55,2018/08/09/23:55,1,21641,21641,Done,python
317640,big,bioblade,2018/08/10/09:31,2018/08/10/09:31,2018/08/10/09:34,1,226,226,Done,python
317637,big,bioblade,2018/08/10/09:28,2018/08/10/09:28,2018/08/10/09:35,1,442,442,Done,python
317638,big,bioblade,2018/08/10/09:28,2018/08/10/09:28,2018/08/10/09:36,1,435,435,Done,python
317641,big,bioblade,2018/08/10/09:31,2018/08/10/09:31,2018/08/10/09:44,1,790,790,Done,python
317644,big,bioblade,2018/08/10/10:08,2018/08/10/10:08,2018/08/10/10:14,1,371,371,Done,python
317461,big,bioblade,2018/08/08/15:21,2018/08/08/15:21,2018/08/12/14:50,58,343766,19938428,Done,bash
319012,big,bioblade,2018/08/12/20:06,2018/08/12/20:06,2018/08/14/18:56,38,168579,6406002,Done,bash
319739,big,bioblade,2018/08/14/18:36,2018/08/14/18:36,2018/08/14/19:19,1,2578,2578,Done,Rscript
320100,big,bioblade,2018/08/15/09:58,2018/08/15/09:58,2018/08/15/10:11,1,755,755,Done,Rscript
320114,big,bioblade,2018/08/15/10:32,2018/08/15/10:32,2018/08/15/10:44,1,765,765,Done,Rscript
320087,big,bioblade,2018/08/15/09:41,2018/08/15/09:41,2018/08/15/10:57,30,4571,137130,Exit,bash
319084,big,bioblade,2018/08/13/18:59,2018/08/13/18:59,2018/08/15/23:17,1,188290,188290,Done,bash
320886,big,bioblade,2018/08/16/08:56,2018/08/16/08:56,2018/08/16/09:09,20,730,14600,Exit,../SOAPdenovo-Trans-31mer
320887,big,bioblade,2018/08/16/09:09,2018/08/16/09:09,2018/08/16/16:50,20,27668,553360,Done,../SOAPdenovo-Trans-31mer
321593,big,bioblade,2018/08/16/21:52,2018/08/16/21:52,2018/08/16/21:52,30,1,30,Done,bash
321596,big,bioblade,2018/08/16/21:54,2018/08/16/21:54,2018/08/16/21:54,30,0,0,Done,bash
321598,big,bioblade,2018/08/16/21:55,2018/08/16/21:55,2018/08/16/21:55,30,0,0,Done,bash
321600,big,bioblade,2018/08/16/21:56,2018/08/16/21:56,2018/08/16/21:56,30,0,0,Done,bash
321608,big,bioblade,2018/08/16/22:02,2018/08/16/22:02,2018/08/16/22:02,30,0,0,Done,bash
321611,big,bioblade,2018/08/16/22:05,2018/08/16/22:05,2018/08/16/22:37,24,1905,45720,Done,cd-hit-est
322258,big,bioblade,2018/08/17/10:31,2018/08/17/10:31,2018/08/17/10:31,30,8,240,Done,perl
322259,big,bioblade,2018/08/17/10:33,2018/08/17/10:33,2018/08/17/10:33,30,8,240,Done,perl
322267,big,bioblade,2018/08/17/10:58,2018/08/17/10:58,2018/08/17/14:47,30,13753,412590,Done,perl
322357,big,bioblade,2018/08/17/15:15,2018/08/17/15:15,2018/08/17/15:15,20,8,160,Done,bash
322358,big,bioblade,2018/08/17/15:17,2018/08/17/15:17,2018/08/17/19:05,20,13650,273000,Done,perl
322247,big,bioblade,2018/08/17/10:04,2018/08/17/10:04,2018/08/18/09:45,24,85226,2045424,Done,perl
320220,big,biopnode2,2018/08/15/15:52,2018/08/15/15:52,2018/08/18/12:13,30,246053,7381590,Done,bash
322490,big,bioblade,2018/08/18/15:51,2018/08/18/15:51,2018/08/18/15:51,30,1,30,Done,bash
322491,big,bioblade,2018/08/18/16:02,2018/08/18/16:02,2018/08/18/16:02,30,1,30,Done,bash
322492,big,bioblade,2018/08/18/16:03,2018/08/18/16:03,2018/08/18/16:04,30,50,1500,Exit,bash
322494,big,biopnode2,2018/08/18/16:20,2018/08/18/16:20,2018/08/19/00:43,10,30228,302280,Done,perl
322511,big,biopnode2,2018/08/19/10:33,2018/08/19/10:33,2018/08/19/10:33,10,1,10,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
322493,big,bioblade,2018/08/18/16:07,2018/08/18/16:07,2018/08/20/11:21,30,155635,4669050,Done,bash
330574,big,bioblade,2018/08/20/12:31,2018/08/20/12:31,2018/08/20/12:59,10,1677,16770,Done,../SOAPdenovo-Trans-31mer
330190,big,bioblade,2018/08/20/10:56,2018/08/20/10:56,2018/08/20/15:36,1,16829,16829,Done,perl
330187,big,bioblade,2018/08/20/10:55,2018/08/20/10:55,2018/08/20/15:40,1,17095,17095,Done,perl
330182,big,bioblade,2018/08/20/10:54,2018/08/20/10:54,2018/08/20/16:26,1,19925,19925,Done,perl
332235,big,bioblade,2018/08/20/17:24,2018/08/20/17:24,2018/08/21/00:43,24,26368,632832,Done,blastn
342601,big,bioblade,2018/08/21/16:09,2018/08/21/16:09,2018/08/21/22:33,1,23045,23045,Done,perl
342604,big,bioblade,2018/08/21/16:09,2018/08/21/16:09,2018/08/21/23:26,1,26212,26212,Done,perl
342608,big,bioblade,2018/08/21/16:09,2018/08/21/16:09,2018/08/22/00:21,1,29539,29539,Done,perl
367024,big,bioblade,2018/08/23/10:55,2018/08/23/10:55,2018/08/23/10:55,24,0,0,Done,perl
367037,big,bioblade,2018/08/23/10:56,2018/08/23/10:56,2018/08/23/15:16,24,15559,373416,Done,perl
359371,big,bioblade,2018/08/22/17:33,2018/08/22/17:33,2018/08/24/06:59,1,134807,134807,Done,RIblast
322512,big,biopnode2,2018/08/19/10:34,2018/08/19/10:34,2018/08/24/16:50,10,454585,4545850,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
354690,big,bioblade,2018/08/22/09:31,2018/08/22/09:31,2018/08/27/12:59,1,444461,444461,Done,RIblast
403909,big,bioblade,2018/08/27/13:03,2018/08/27/13:03,2018/08/27/16:09,24,11182,268368,Done,python
404454,big,bioblade,2018/08/27/16:54,2018/08/27/16:54,2018/08/27/16:54,1,3,3,Done,perl
404457,big,bioblade,2018/08/27/16:56,2018/08/27/16:56,2018/08/27/16:56,1,2,2,Done,perl
404444,big,bioblade,2018/08/27/16:45,2018/08/27/16:45,2018/08/27/17:16,1,1860,1860,Done,bowtie2-build
404822,big,bioblade,2018/08/27/22:22,2018/08/27/22:22,2018/08/28/00:17,24,6888,165312,Done,bash
405581,big,bioblade,2018/08/28/10:32,2018/08/28/10:32,2018/08/28/10:56,1,1449,1449,Done,samtools
405723,big,bioblade,2018/08/28/12:41,2018/08/28/12:41,2018/08/28/12:46,1,337,337,Done,perl
405748,big,bioblade,2018/08/28/12:58,2018/08/28/12:58,2018/08/28/12:58,1,31,31,Done,perl
405755,big,bioblade,2018/08/28/13:02,2018/08/28/13:02,2018/08/28/13:36,1,2029,2029,Done,perl
405960,big,bioblade,2018/08/28/16:13,2018/08/28/16:13,2018/08/28/16:20,24,436,10464,Exit,perl
405968,big,bioblade,2018/08/28/16:20,2018/08/28/16:20,2018/08/28/16:51,1,1824,1824,Done,perl
405761,big,bioblade,2018/08/28/13:06,2018/08/28/13:06,2018/08/28/21:41,1,30934,30934,Done,concoct
409202,big,bioblade,2018/08/30/14:26,2018/08/30/14:26,2018/08/30/15:06,1,2379,2379,Done,perl
409270,big,bioblade,2018/08/30/15:12,2018/08/30/15:12,2018/08/30/15:40,1,1664,1664,Done,perl
409312,big,bioblade,2018/08/30/15:48,2018/08/30/15:48,2018/08/30/16:22,1,2023,2023,Done,perl
409481,big,bioblade,2018/08/30/17:57,2018/08/30/17:57,2018/08/30/18:21,1,1460,1460,Done,lordec-build-SR-graph
405989,big,bioblade,2018/08/28/16:40,2018/08/28/16:40,2018/08/30/21:21,24,189671,4552104,Done,perl
409787,big,bioblade,2018/08/30/22:41,2018/08/30/22:41,2018/08/30/22:42,1,61,61,Done,lordec-correct
409835,big,bioblade,2018/08/30/23:27,2018/08/30/23:27,2018/08/30/23:28,28,86,2408,Exit,lordec-correct
409840,big,bioblade,2018/08/30/23:31,--------------,2018/08/30/23:32,28,0,0,Exit,lordec-correct
410712,big,bioblade,2018/08/31/12:25,2018/08/31/12:25,2018/08/31/13:50,1,5106,5106,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
410817,big,bioblade,2018/08/31/14:02,2018/08/31/14:02,2018/08/31/17:01,1,10719,10719,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
411065,big,bioblade,2018/08/31/17:33,2018/08/31/17:33,2018/08/31/19:50,1,8245,8245,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
413374,big,bioblade,2018/09/01/16:34,2018/09/01/16:34,2018/09/01/16:45,12,686,8232,Done,bash
413632,big,bioblade,2018/09/01/20:38,2018/09/01/20:38,2018/09/01/20:50,12,723,8676,Done,bash
413619,big,bioblade,2018/09/01/20:26,2018/09/01/20:27,2018/09/01/22:05,12,5883,70596,Done,python
417441,big,bioblade,2018/09/02/22:37,2018/09/02/22:37,2018/09/03/02:37,12,14393,172716,Done,python
409388,big,bioblade,2018/08/30/16:47,2018/08/30/16:47,2018/09/03/06:53,1,308042,308042,Done,bash
419325,big,bioblade,2018/09/03/10:21,2018/09/03/10:21,2018/09/03/10:40,1,1134,1134,Done,perl
419430,big,bioblade,2018/09/03/11:59,2018/09/03/11:59,2018/09/03/11:59,12,45,540,Done,bash
419436,big,bioblade,2018/09/03/12:03,2018/09/03/12:04,2018/09/03/15:10,12,11185,134220,Done,bash
419613,big,bioblade,2018/09/03/14:46,2018/09/03/14:46,2018/09/03/18:09,1,12128,12128,Done,perl
420094,big,bioblade,2018/09/03/22:11,2018/09/03/22:11,2018/09/03/22:13,12,154,1848,Done,bwa
420052,big,bioblade,2018/09/03/21:30,2018/09/03/21:30,2018/09/04/00:10,12,9577,114924,Done,bash
420810,big,bioblade,2018/09/04/09:15,2018/09/04/09:15,2018/09/04/12:01,1,9989,9989,Done,perl
410939,big,biopnode2,2018/08/31/15:49,2018/08/31/16:34,2018/09/04/16:05,1,343883,343883,Done,lordec-correct
409842,big,bioblade,2018/08/30/23:32,2018/08/30/23:32,2018/09/05/00:24,2,435153,870306,Done,lordec-correct
422663,big,bioblade,2018/09/05/09:54,2018/09/05/09:54,2018/09/05/09:54,1,1,1,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
422666,big,bioblade,2018/09/05/09:55,2018/09/05/09:55,2018/09/05/13:32,1,13044,13044,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
423016,big,bioblade,2018/09/05/15:01,2018/09/05/15:01,2018/09/05/15:01,12,1,12,Done,/share/home/dnabox/softwares/trinityrnaseq-Trinity-v2.3.2/Trinity
423056,big,bioblade,2018/09/05/15:38,2018/09/05/15:38,2018/09/05/17:45,1,7616,7616,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
423017,big,bioblade,2018/09/05/15:01,2018/09/05/15:01,2018/09/05/17:50,12,10128,121536,Done,/share/home/dnabox/softwares/trinityrnaseq-Trinity-v2.3.2/Trinity
416856,big,bioblade,2018/09/02/22:31,2018/09/02/22:31,2018/09/06/02:57,24,275134,6603216,Done,blastn
412730,big,bioblade,2018/09/01/06:46,2018/09/01/06:46,2018/09/06/12:26,1,452401,452401,Done,lordec-correct
427884,big,bioblade,2018/09/07/23:16,2018/09/07/23:16,2018/09/08/01:21,1,7451,7451,Done,perl
428611,big,bioblade,2018/09/08/10:54,2018/09/08/10:54,2018/09/08/11:06,1,746,746,Done,TransDecoder.LongOrfs
428613,big,bioblade,2018/09/08/10:54,2018/09/08/10:54,2018/09/08/11:07,1,791,791,Done,TransDecoder.LongOrfs
428709,big,bioblade,2018/09/08/12:26,2018/09/08/12:26,2018/09/08/12:26,1,1,1,Done,python
428710,big,bioblade,2018/09/08/12:27,2018/09/08/12:27,2018/09/08/12:37,1,617,617,Done,python
428553,big,bioblade,2018/09/08/09:57,2018/09/08/09:57,2018/09/08/14:17,1,15612,15612,Done,bash
428955,big,bioblade,2018/09/08/16:16,2018/09/08/16:16,2018/09/08/16:21,1,273,273,Done,bwa
428947,big,bioblade,2018/09/08/16:11,2018/09/08/16:11,2018/09/08/16:25,1,819,819,Done,TransDecoder.LongOrfs
428946,big,bioblade,2018/09/08/16:11,2018/09/08/16:11,2018/09/08/16:26,1,915,915,Done,TransDecoder.LongOrfs
428949,big,bioblade,2018/09/08/16:11,2018/09/08/16:11,2018/09/08/16:26,1,915,915,Done,TransDecoder.LongOrfs
429304,big,bioblade,2018/09/08/21:47,2018/09/08/21:47,2018/09/08/21:48,1,92,92,Exit,samtools
429307,big,bioblade,2018/09/08/21:49,2018/09/08/21:49,2018/09/08/22:09,1,1173,1173,Exit,samtools
429371,big,bioblade,2018/09/08/22:51,2018/09/08/22:51,2018/09/08/22:51,1,7,7,Exit,samtools
429372,big,bioblade,2018/09/08/22:52,2018/09/08/22:52,2018/09/08/23:11,1,1176,1176,Done,samtools
430201,big,bioblade,2018/09/09/23:13,2018/09/09/23:13,2018/09/09/23:13,1,1,1,Done,balstx
430204,big,bioblade,2018/09/09/23:14,2018/09/09/23:14,2018/09/09/23:14,1,12,12,Exit,blastx
430219,big,bioblade,2018/09/10/13:12,2018/09/10/13:12,2018/09/10/13:12,1,1,1,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
430218,big,bioblade,2018/09/10/13:11,2018/09/10/13:11,2018/09/10/13:46,1,2079,2079,Done,/share/home/dnabox/softwares/SPAdes-3.12.0-Linux/bin/spades.py
430248,big,bioblade,2018/09/10/16:05,2018/09/10/16:05,2018/09/10/16:06,1,43,43,Done,makeblastdb
430251,big,bioblade,2018/09/10/16:11,2018/09/10/16:11,2018/09/10/16:11,1,41,41,Done,makeblastdb
430253,big,bioblade,2018/09/10/16:22,2018/09/10/16:22,2018/09/10/19:29,24,11223,269352,Done,blastn
430355,big,biopnode2,2018/09/11/13:06,2018/09/11/13:08,2018/09/11/13:08,1,0,0,Exit,nohup
430356,big,biopnode2,2018/09/11/13:09,2018/09/11/13:12,2018/09/11/13:12,1,1,1,Exit,nohup
430357,big,biopnode,2018/09/11/13:12,2018/09/11/13:12,2018/09/11/13:13,1,62,62,Done,nohup
430359,big,biopnode,2018/09/11/13:14,2018/09/11/13:14,2018/09/11/13:14,1,4,4,Done,#!/bin/bash;nohup
430414,big,bioblade,2018/09/12/10:30,2018/09/12/10:30,2018/09/12/10:32,1,117,117,Done,diamond
430205,big,bioblade,2018/09/09/23:15,2018/09/09/23:15,2018/09/12/10:45,1,214241,214241,Exit,blastx
430203,big,bioblade,2018/09/09/23:14,2018/09/09/23:14,2018/09/12/10:45,1,214282,214282,Exit,blastx
430202,big,bioblade,2018/09/09/23:14,2018/09/09/23:14,2018/09/12/10:45,1,214305,214305,Exit,blastx
430423,big,bioblade,2018/09/12/10:47,2018/09/12/10:47,2018/09/12/10:47,1,15,15,Exit,diamond
430422,big,bioblade,2018/09/12/10:47,2018/09/12/10:47,2018/09/12/10:47,1,26,26,Exit,diamond
430421,big,bioblade,2018/09/12/10:47,2018/09/12/10:47,2018/09/12/10:48,1,91,91,Done,diamond
430424,big,bioblade,2018/09/12/10:47,2018/09/12/10:47,2018/09/12/10:49,1,68,68,Done,diamond
430425,big,bioblade,2018/09/12/10:48,2018/09/12/10:48,2018/09/12/10:49,1,83,83,Done,diamond
430406,big,bioblade,2018/09/12/10:10,2018/09/12/10:10,2018/09/12/11:17,24,4049,97176,Done,bwa
430435,big,bioblade,2018/09/12/14:03,2018/09/12/14:03,2018/09/12/14:22,1,1119,1119,Done,perl
430450,big,bioblade,2018/09/12/15:52,2018/09/12/15:52,2018/09/12/16:20,1,1671,1671,Done,perl
430452,big,bioblade,2018/09/12/16:35,2018/09/12/16:35,2018/09/12/16:35,1,0,0,Done,perl
430454,big,bioblade,2018/09/12/16:38,2018/09/12/16:38,2018/09/12/16:54,1,975,975,Done,perl
430451,big,bioblade,2018/09/12/16:28,2018/09/12/16:28,2018/09/12/16:56,1,1686,1686,Done,perl
430460,big,bioblade,2018/09/12/17:01,2018/09/12/17:01,2018/09/12/17:34,1,1966,1966,Done,perl
430506,big,bioblade,2018/09/13/12:09,2018/09/13/12:09,2018/09/13/12:22,1,824,824,Exit,perl
430471,big,bioblade,2018/09/12/17:39,2018/09/12/17:39,2018/09/13/17:35,1,86181,86181,Done,bash
430912,big,bioblade,2018/09/14/15:00,2018/09/14/15:00,2018/09/14/18:23,1,12211,12211,Done,python
430507,big,bioblade,2018/09/13/12:23,2018/09/13/12:23,2018/09/15/10:22,1,165584,165584,Done,perl
430986,big,bioblade,2018/09/15/22:16,2018/09/15/22:16,2018/09/15/22:16,1,4,4,Done,perl
430989,big,bioblade,2018/09/15/22:46,2018/09/15/22:46,2018/09/15/22:50,1,237,237,Done,bash
430987,big,bioblade,2018/09/15/22:18,2018/09/15/22:18,2018/09/15/22:53,1,2105,2105,Done,perl
430074,big,bioblade,2018/09/09/10:06,2018/09/09/10:06,2018/09/16/07:17,24,594689,14272536,Done,blastx
430997,big,bioblade,2018/09/16/08:03,2018/09/16/08:03,2018/09/16/08:17,1,854,854,Done,perl
430073,big,bioblade,2018/09/09/10:05,2018/09/09/10:05,2018/09/16/20:41,24,642911,15429864,Done,blastx
430075,big,bioblade,2018/09/09/10:06,2018/09/09/10:06,2018/09/17/22:54,24,737251,17694024,Done,blastx
431163,big,bioblade,2018/09/18/11:25,2018/09/18/11:25,2018/09/18/11:52,1,1592,1592,Done,blastx
431166,big,bioblade,2018/09/18/12:27,--------------,2018/09/18/12:27,28,0,0,Exit,blastx
431167,big,bioblade,2018/09/18/12:28,2018/09/18/12:28,2018/09/18/12:38,28,622,17416,Done,blastx
431164,big,bioblade,2018/09/18/11:32,2018/09/18/11:32,2018/09/18/12:38,28,3940,110320,Exit,blastx
477011,big,bioblade,2018/09/21/14:38,2018/09/21/14:38,2018/09/21/15:39,1,3657,3657,Done,sort
478724,big,bioblade,2018/09/21/15:55,2018/09/21/15:55,2018/09/21/16:07,1,686,686,Done,bash
478829,big,bioblade,2018/09/21/16:01,2018/09/21/16:01,2018/09/21/16:31,1,1763,1763,Done,bash
479518,big,bioblade,2018/09/21/16:47,2018/09/21/16:47,2018/09/21/17:06,1,1146,1146,Done,bash
479342,big,bioblade,2018/09/21/16:35,2018/09/21/16:35,2018/09/21/18:49,1,8058,8058,Done,bash
480437,big,bioblade,2018/09/21/17:49,2018/09/21/17:49,2018/09/21/20:39,1,10209,10209,Done,bash
484563,big,bioblade,2018/09/21/22:40,2018/09/21/22:40,2018/09/21/23:25,1,2669,2669,Done,java
492195,big,bioblade,2018/09/22/08:26,2018/09/22/08:26,2018/09/22/08:27,1,44,44,Done,miso
492248,big,bioblade,2018/09/22/08:30,2018/09/22/08:30,2018/09/22/08:30,1,1,1,Done,miso
512854,big,bioblade,2018/09/23/11:37,2018/09/23/11:37,2018/09/23/11:37,1,0,0,Done,perl
512873,big,bioblade,2018/09/23/11:38,2018/09/23/11:38,2018/09/23/11:38,1,0,0,Done,bash
512933,big,bioblade,2018/09/23/11:43,2018/09/23/11:43,2018/09/23/11:45,1,133,133,Done,miso
513046,big,bioblade,2018/09/23/11:53,2018/09/23/11:53,2018/09/23/17:39,1,20744,20744,Done,miso
515062,big,bioblade,2018/09/23/14:40,2018/09/23/14:40,2018/09/23/20:30,1,21010,21010,Done,miso
515072,big,bioblade,2018/09/23/14:41,2018/09/23/14:41,2018/09/23/20:40,1,21546,21546,Done,miso
514995,big,bioblade,2018/09/23/14:35,2018/09/23/14:35,2018/09/23/21:50,1,26133,26133,Done,miso
515064,big,bioblade,2018/09/23/14:40,2018/09/23/14:40,2018/09/23/23:06,1,30348,30348,Done,miso
514474,big,bioblade,2018/09/23/13:47,2018/09/23/13:47,2018/09/24/02:35,1,46091,46091,Done,miso
531765,big,bioblade,2018/09/24/22:30,2018/09/24/22:30,2018/09/24/22:46,1,913,913,Exit,perl
531895,big,bioblade,2018/09/24/22:47,2018/09/24/22:47,2018/09/25/22:27,1,85204,85204,Exit,perl
541237,big,bioblade,2018/09/25/22:31,2018/09/25/22:31,2018/09/25/22:31,1,6,6,Done,perl
512271,big,bioblade,2018/09/23/10:48,2018/09/23/10:48,2018/09/26/00:56,1,223673,223673,Done,bash
548988,big,bioblade,2018/09/27/16:49,2018/09/27/16:49,2018/09/27/16:51,1,99,99,Done,perl
548989,big,bioblade,2018/09/27/16:50,2018/09/27/16:50,2018/09/27/16:52,1,120,120,Done,perl
548992,big,bioblade,2018/09/27/17:02,2018/09/27/17:02,2018/09/27/17:25,1,1408,1408,Done,perl
548991,big,bioblade,2018/09/27/17:01,2018/09/27/17:01,2018/09/27/17:25,1,1419,1419,Done,perl
549024,big,bioblade,2018/09/27/17:35,2018/09/27/17:35,2018/09/27/17:37,1,95,95,Done,perl
549025,big,bioblade,2018/09/27/17:35,2018/09/27/17:35,2018/09/27/17:37,1,111,111,Done,perl
548569,big,bioblade,2018/09/27/13:30,2018/09/27/13:30,2018/09/27/17:44,1,15247,15247,Done,perl
549026,big,bioblade,2018/09/27/18:08,2018/09/27/18:08,2018/09/27/22:46,1,16644,16644,Done,perl
512900,big,bioblade,2018/09/23/11:41,2018/09/23/11:41,2018/09/28/04:45,1,407055,407055,Done,bash
480764,big,bioblade,2018/09/21/18:10,2018/09/21/18:10,2018/09/28/21:45,1,617695,617695,Exit,bash
551136,big,bioblade,2018/09/29/12:50,2018/09/29/12:50,2018/09/29/13:09,1,1136,1136,Done,summarize_miso
551139,big,bioblade,2018/09/29/12:50,2018/09/29/12:50,2018/09/29/13:09,1,1139,1139,Done,summarize_miso
551137,big,bioblade,2018/09/29/12:50,2018/09/29/12:50,2018/09/29/13:09,1,1156,1156,Done,summarize_miso
551140,big,bioblade,2018/09/29/12:50,2018/09/29/12:50,2018/09/29/13:10,1,1175,1175,Done,summarize_miso
551138,big,bioblade,2018/09/29/12:50,2018/09/29/12:50,2018/09/29/13:10,1,1217,1217,Done,summarize_miso
555540,big,bioblade,2018/09/30/15:27,2018/09/30/15:27,2018/09/30/15:27,24,9,216,Done,bash
555542,big,bioblade,2018/09/30/15:31,2018/09/30/15:31,2018/10/01/04:53,24,48125,1155000,Done,bash
555541,big,bioblade,2018/09/30/15:29,2018/09/30/15:29,2018/10/01/09:54,24,66338,1592112,Done,bash
555575,big,bioblade,2018/10/01/13:56,2018/10/01/13:56,2018/10/02/05:57,1,57663,57663,Done,bash
555576,big,bioblade,2018/10/01/13:56,2018/10/01/13:56,2018/10/02/11:03,1,76036,76036,Done,bash
556605,big,biopnode2,2018/10/06/16:58,2018/10/06/16:58,2018/10/06/16:58,1,1,1,Done,free
556606,big,biopnode2,2018/10/06/16:59,2018/10/06/16:59,2018/10/06/16:59,1,0,0,Done,free
562031,big,bioblade,2018/10/09/07:50,2018/10/09/07:50,2018/10/09/07:51,10,22,220,Done,checkm
562032,big,bioblade,2018/10/09/07:51,2018/10/09/07:51,2018/10/09/08:13,10,1305,13050,Done,checkm
564023,big,bioblade,2018/10/10/16:40,2018/10/10/16:40,2018/10/10/22:37,24,21430,514320,Done,bash
564253,big,bioblade,2018/10/10/22:26,2018/10/10/22:26,2018/10/11/04:23,24,21400,513600,Done,bash
564332,big,bioblade,2018/10/11/13:33,2018/10/11/13:33,2018/10/11/17:24,24,13870,332880,Done,bash
564343,big,bioblade,2018/10/11/14:30,2018/10/11/14:30,2018/10/11/18:35,24,14682,352368,Done,bash
564678,big,bioblade,2018/10/12/13:20,2018/10/12/13:20,2018/10/12/16:10,1,10194,10194,Exit,bash
564680,big,bioblade,2018/10/12/13:28,2018/10/12/13:28,2018/10/12/16:11,1,9785,9785,Exit,bash
565016,big,bioblade,2018/10/12/17:35,2018/10/12/17:35,2018/10/12/17:44,1,523,523,Done,bash
564871,big,bioblade,2018/10/12/16:30,2018/10/12/16:30,2018/10/13/09:49,1,62312,62312,Done,bash
564870,big,bioblade,2018/10/12/16:30,2018/10/12/16:30,2018/10/13/09:56,1,62729,62729,Done,bash
565948,big,bioblade,2018/10/15/09:13,2018/10/15/09:13,2018/10/15/09:42,1,1761,1761,Done,~/softwares/metabat/jgi_summarize_bam_contig_depths
566002,big,bioblade,2018/10/15/10:53,2018/10/15/10:53,2018/10/15/11:24,1,1873,1873,Done,bwa
566030,big,bioblade,2018/10/15/13:15,2018/10/15/13:15,2018/10/15/14:13,24,3465,83160,Done,bwa
566037,big,bioblade,2018/10/15/14:46,2018/10/15/14:46,2018/10/15/14:46,1,2,2,Done,~/softwares/metabat/jgi_summarize_bam_contig_depths
566039,big,bioblade,2018/10/15/14:48,2018/10/15/14:48,2018/10/15/15:08,24,1212,29088,Done,samtools
566049,big,bioblade,2018/10/15/15:14,2018/10/15/15:14,2018/10/15/15:14,1,2,2,Done,~/softwares/metabat/jgi_summarize_bam_contig_depths
566053,big,bioblade,2018/10/15/15:51,2018/10/15/15:51,2018/10/15/16:45,1,3260,3260,Done,~/softwares/metabat/jgi_summarize_bam_contig_depths
